generation,rank_1,rank_2,swapAccepted
36727000,1,4,1
36728000,3,4,1
36729000,3,4,1
36730000,2,3,1
36731000,1,2,1
36732000,1,3,1
36733000,3,4,1
36734000,1,4,1
36735000,2,3,1
36736000,2,3,1
36737000,1,3,1
36738000,1,2,1
36739000,2,4,1
36740000,2,3,1
36741000,1,2,1
36742000,2,3,1
36743000,1,2,1
36744000,1,4,1
36745000,1,4,0
36746000,2,3,0
36747000,1,4,0
36748000,3,4,1
36749000,2,4,1
36750000,1,3,1
36751000,3,4,1
36752000,2,4,1
36753000,1,4,1
36754000,3,4,1
36755000,3,4,1
36756000,1,2,1
36757000,2,3,1
36758000,3,4,1
36759000,3,4,1
36760000,2,3,1
36761000,2,4,1
36762000,1,3,1
36763000,3,4,1
36764000,3,4,1
36765000,2,4,0
36766000,1,3,1
36767000,1,4,1
36768000,1,4,1
36769000,3,4,0
36770000,1,3,1
36771000,1,4,0
36772000,1,4,1
36773000,3,4,0
36774000,1,2,1
36775000,1,4,1
36776000,1,4,1
36777000,2,3,1
36778000,3,4,1
36779000,3,4,1
36780000,1,2,1
36781000,1,3,1
36782000,3,4,1
36783000,1,2,1
36784000,2,4,1
36785000,3,4,1
36786000,2,3,1
36787000,2,4,1
36788000,1,2,1
36789000,2,4,1
36790000,3,4,1
36791000,3,4,1
36792000,2,4,0
36793000,2,4,1
36794000,2,4,0
36795000,1,3,1
36796000,2,3,0
36797000,3,4,1
36798000,1,4,0
36799000,1,2,1
36800000,2,3,1
36801000,2,3,1
36802000,1,4,1
36803000,1,3,1
36804000,3,4,1
36805000,1,2,1
36806000,3,4,1
36807000,3,4,1
36808000,1,4,1
36809000,2,4,1
36810000,1,3,0
36811000,1,2,1
36812000,3,4,1
36813000,3,4,1
36814000,2,3,1
36815000,2,4,1
36816000,1,3,1
36817000,1,2,0
36818000,1,4,0
36819000,1,4,0
36820000,1,3,1
36821000,3,4,1
36822000,1,2,0
36823000,1,4,1
36824000,1,4,1
36825000,3,4,1
36826000,2,4,1
36827000,3,4,1
36828000,3,4,1
36829000,1,2,1
36830000,1,2,1
36831000,1,3,1
36832000,3,4,1
36833000,2,4,1
36834000,3,4,1
36835000,2,4,1
36836000,2,4,1
36837000,1,3,1
36838000,3,4,1
36839000,3,4,1
36840000,1,2,1
36841000,1,4,1
36842000,3,4,1
36843000,3,4,1
36844000,1,4,1
36845000,1,2,1
36846000,1,4,1
36847000,1,2,1
36848000,2,3,1
36849000,1,2,0
36850000,1,2,1
36851000,1,2,1
36852000,3,4,0
36853000,2,4,0
36854000,1,3,0
36855000,1,4,1
36856000,2,4,0
36857000,1,4,0
36858000,2,4,1
36859000,1,4,1
36860000,3,4,1
36861000,1,4,1
36862000,1,4,1
36863000,2,3,1
36864000,2,4,1
36865000,1,3,1
36866000,3,4,1
36867000,2,3,1
36868000,2,4,1
36869000,1,3,0
36870000,1,4,1
36871000,1,2,1
36872000,2,4,1
36873000,1,2,1
36874000,3,4,1
36875000,1,2,1
36876000,1,3,1
36877000,1,4,1
36878000,2,3,1
36879000,1,2,1
36880000,2,4,1
36881000,1,3,1
36882000,1,3,0
36883000,2,4,1
36884000,3,4,1
36885000,1,4,0
36886000,2,3,1
36887000,3,4,1
36888000,1,4,1
36889000,3,4,1
36890000,2,4,1
36891000,1,4,1
36892000,2,3,1
36893000,2,3,1
36894000,1,2,0
36895000,1,2,1
36896000,2,3,1
36897000,3,4,1
36898000,1,2,1
36899000,2,3,1
36900000,1,4,1
36901000,2,4,1
36902000,1,3,1
36903000,1,4,1
36904000,1,3,1
36905000,3,4,1
36906000,2,4,1
36907000,1,3,1
36908000,1,4,1
36909000,1,2,1
36910000,2,4,1
36911000,2,3,1
36912000,1,2,1
36913000,2,3,1
36914000,3,4,1
36915000,3,4,1
36916000,2,4,1
36917000,3,4,1
36918000,3,4,1
36919000,1,3,0
36920000,1,3,1
36921000,1,3,1
36922000,3,4,1
36923000,1,2,1
36924000,2,3,1
36925000,1,4,0
36926000,3,4,1
36927000,1,2,1
36928000,2,3,1
36929000,3,4,1
36930000,1,4,0
36931000,2,4,0
36932000,2,4,1
36933000,3,4,0
36934000,3,4,1
36935000,3,4,1
36936000,1,2,1
36937000,2,4,1
36938000,3,4,1
36939000,2,3,1
36940000,2,4,1
36941000,1,4,1
36942000,2,4,1
36943000,2,4,1
36944000,1,2,1
36945000,1,2,1
36946000,1,3,1
36947000,2,4,1
36948000,2,4,1
36949000,3,4,1
36950000,1,2,1
36951000,3,4,1
36952000,1,2,1
36953000,1,2,1
36954000,1,2,1
36955000,2,4,1
36956000,2,4,1
36957000,1,3,1
36958000,1,4,1
36959000,1,2,0
36960000,3,4,1
36961000,2,3,1
36962000,2,3,1
36963000,3,4,1
36964000,1,2,1
36965000,1,4,1
36966000,2,3,1
36967000,2,4,1
36968000,3,4,1
36969000,1,2,1
36970000,1,2,1
36971000,1,2,1
36972000,2,4,1
36973000,1,2,1
36974000,2,3,1
36975000,2,3,1
36976000,2,3,1
36977000,1,2,1
36978000,2,3,1
36979000,2,4,1
36980000,2,3,1
36981000,2,4,1
36982000,2,3,1
36983000,1,3,1
36984000,2,4,1
36985000,2,4,1
36986000,3,4,1
36987000,1,3,1
36988000,3,4,0
36989000,1,4,1
36990000,3,4,1
36991000,1,4,0
36992000,1,2,1
36993000,1,2,1
36994000,1,2,1
36995000,2,3,1
36996000,3,4,0
36997000,3,4,1
36998000,1,3,1
36999000,2,3,1
37000000,2,4,1
37001000,1,4,1
37002000,1,4,1
37003000,1,3,1
37004000,2,4,0
37005000,1,4,1
37006000,2,3,1
37007000,2,4,1
37008000,1,2,1
37009000,1,3,1
37010000,1,4,1
37011000,2,3,1
37012000,3,4,1
37013000,1,3,0
37014000,1,3,0
37015000,1,2,1
37016000,3,4,1
37017000,2,4,0
37018000,1,3,0
37019000,1,2,1
37020000,3,4,1
37021000,2,4,1
37022000,1,2,1
37023000,1,2,1
37024000,1,3,1
37025000,1,4,1
37026000,1,2,1
37027000,2,4,1
37028000,1,2,1
37029000,3,4,1
37030000,1,2,1
37031000,2,4,1
37032000,1,2,1
37033000,1,3,0
37034000,2,3,1
37035000,2,4,1
37036000,2,3,1
37037000,2,3,1
37038000,1,3,1
37039000,1,4,1
37040000,2,4,1
37041000,2,3,0
37042000,1,4,1
37043000,1,2,1
37044000,3,4,0
37045000,1,3,1
37046000,2,4,1
37047000,2,3,1
37048000,2,4,1
37049000,2,4,0
37050000,1,3,1
37051000,1,4,0
37052000,2,3,1
37053000,1,4,1
37054000,3,4,1
37055000,3,4,1
37056000,1,2,1
37057000,3,4,1
37058000,1,4,1
37059000,3,4,1
37060000,2,4,1
37061000,2,4,1
37062000,1,2,1
37063000,2,4,1
37064000,1,4,1
37065000,1,2,1
37066000,2,4,1
37067000,1,2,1
37068000,1,3,1
37069000,3,4,0
37070000,1,2,1
37071000,1,4,0
37072000,1,2,1
37073000,1,4,1
37074000,1,3,1
37075000,1,3,0
37076000,3,4,1
37077000,1,2,0
37078000,2,3,1
37079000,2,4,1
37080000,1,4,1
37081000,1,4,0
37082000,1,2,1
37083000,1,2,1
37084000,2,4,1
37085000,1,2,1
37086000,1,4,1
37087000,1,3,1
37088000,1,4,1
37089000,1,3,1
37090000,2,4,0
37091000,1,3,1
37092000,2,3,1
37093000,2,3,1
37094000,2,3,1
37095000,3,4,1
37096000,2,3,1
37097000,2,3,1
37098000,3,4,1
37099000,1,4,1
37100000,2,4,1
37101000,1,2,1
37102000,1,2,1
37103000,3,4,1
37104000,1,4,1
37105000,2,4,1
37106000,1,3,1
37107000,1,2,1
37108000,1,3,1
37109000,2,3,1
37110000,3,4,0
37111000,2,3,1
37112000,1,3,1
37113000,1,2,1
37114000,1,2,1
37115000,1,2,1
37116000,3,4,1
37117000,2,4,1
37118000,1,4,0
37119000,1,2,1
37120000,2,4,1
37121000,2,4,1
37122000,2,3,1
37123000,3,4,0
37124000,1,3,1
37125000,1,4,1
37126000,3,4,1
37127000,3,4,0
37128000,2,4,1
37129000,1,2,1
37130000,1,4,1
37131000,2,4,0
37132000,1,4,1
37133000,2,4,1
37134000,1,3,1
37135000,3,4,1
37136000,1,2,1
37137000,3,4,1
37138000,2,4,1
37139000,3,4,1
37140000,2,3,1
37141000,3,4,1
37142000,2,3,1
37143000,3,4,1
37144000,1,4,1
37145000,2,3,1
37146000,2,4,1
37147000,1,3,1
37148000,2,4,1
37149000,2,3,1
37150000,2,4,1
37151000,3,4,1
37152000,1,4,1
37153000,1,2,1
37154000,3,4,1
37155000,2,3,1
37156000,1,4,1
37157000,2,3,1
37158000,2,4,1
37159000,3,4,1
37160000,2,3,1
37161000,3,4,1
37162000,1,4,1
37163000,2,4,1
37164000,2,3,1
37165000,3,4,1
37166000,1,3,1
37167000,3,4,1
37168000,2,4,1
37169000,3,4,1
37170000,2,4,1
37171000,2,4,1
37172000,3,4,1
37173000,1,4,1
37174000,1,3,1
37175000,1,3,1
37176000,1,4,0
37177000,1,3,0
37178000,2,3,1
37179000,2,4,1
37180000,3,4,1
37181000,3,4,0
37182000,1,2,1
37183000,1,4,1
37184000,1,3,1
37185000,1,2,1
37186000,1,4,1
37187000,1,3,0
37188000,3,4,1
37189000,2,4,1
37190000,1,2,1
37191000,2,4,0
37192000,1,4,1
37193000,3,4,1
37194000,1,4,1
37195000,2,4,1
37196000,2,4,1
37197000,3,4,1
37198000,3,4,1
37199000,1,4,1
37200000,1,4,0
37201000,3,4,1
37202000,1,4,1
37203000,2,3,1
37204000,1,4,0
37205000,2,3,1
37206000,2,3,1
37207000,2,3,1
37208000,1,4,1
37209000,3,4,1
37210000,1,4,0
37211000,3,4,1
37212000,1,4,1
37213000,2,4,1
37214000,1,3,1
37215000,2,3,1
37216000,2,4,1
37217000,1,4,1
37218000,1,2,1
37219000,1,3,1
37220000,3,4,1
37221000,3,4,1
37222000,2,3,1
37223000,2,4,1
37224000,2,4,1
37225000,2,4,1
37226000,1,3,1
37227000,1,4,1
37228000,3,4,1
37229000,1,4,1
37230000,1,2,1
37231000,1,3,1
37232000,1,3,1
37233000,1,4,1
37234000,1,2,1
37235000,1,4,1
37236000,1,2,1
37237000,1,4,1
37238000,1,4,1
37239000,2,3,1
37240000,2,3,1
37241000,2,3,1
37242000,3,4,1
37243000,2,4,1
37244000,2,3,1
37245000,2,3,1
37246000,2,3,1
37247000,2,3,1
37248000,1,2,1
37249000,1,3,1
37250000,1,4,1
37251000,2,3,1
37252000,2,4,1
37253000,1,2,1
37254000,1,2,1
37255000,1,3,1
37256000,2,4,1
37257000,2,3,1
37258000,2,4,1
37259000,2,4,0
37260000,2,4,0
37261000,1,2,1
37262000,1,4,1
37263000,2,3,1
37264000,3,4,1
37265000,3,4,1
37266000,2,3,1
37267000,3,4,1
37268000,1,2,1
37269000,1,4,1
37270000,2,4,1
37271000,2,4,1
37272000,1,2,1
37273000,3,4,1
37274000,1,2,1
37275000,1,3,1
37276000,2,3,1
37277000,1,2,0
37278000,3,4,1
37279000,2,3,1
37280000,2,4,0
37281000,1,4,1
37282000,3,4,1
37283000,1,4,1
37284000,2,4,1
37285000,3,4,1
37286000,2,4,1
37287000,1,3,1
37288000,2,4,1
37289000,1,2,0
37290000,1,2,1
37291000,2,3,1
37292000,2,4,1
37293000,3,4,1
37294000,2,4,0
37295000,2,4,1
37296000,1,4,1
37297000,1,2,1
37298000,3,4,1
37299000,3,4,1
37300000,3,4,1
37301000,2,3,1
37302000,3,4,1
37303000,3,4,1
37304000,3,4,1
37305000,2,4,1
37306000,1,4,0
37307000,2,4,1
37308000,3,4,1
37309000,2,3,1
37310000,1,4,1
37311000,2,4,0
37312000,1,3,1
37313000,2,3,1
37314000,1,2,1
37315000,3,4,1
37316000,3,4,1
37317000,3,4,1
37318000,2,3,1
37319000,1,3,1
37320000,3,4,0
37321000,1,2,1
37322000,1,2,1
37323000,1,2,1
37324000,1,2,1
37325000,1,3,1
37326000,2,4,1
37327000,2,3,1
37328000,2,3,1
37329000,3,4,1
37330000,3,4,1
37331000,2,4,1
37332000,2,3,0
37333000,3,4,1
37334000,3,4,1
37335000,1,4,1
37336000,3,4,1
37337000,1,4,0
37338000,1,4,0
37339000,2,3,1
37340000,1,4,1
37341000,1,3,1
37342000,1,4,1
37343000,2,3,1
37344000,2,3,1
37345000,2,4,1
37346000,1,3,1
37347000,1,3,1
37348000,1,2,1
37349000,2,3,1
37350000,1,4,1
37351000,1,4,1
37352000,2,3,1
37353000,3,4,1
37354000,2,4,1
37355000,2,3,1
37356000,1,3,1
37357000,2,4,1
37358000,3,4,1
37359000,2,3,1
37360000,2,3,1
37361000,1,3,1
37362000,1,4,1
37363000,1,4,1
37364000,3,4,1
37365000,1,3,1
37366000,1,3,1
37367000,2,4,1
37368000,2,4,1
37369000,2,3,0
37370000,1,3,1
37371000,1,3,1
37372000,3,4,1
37373000,2,4,1
37374000,1,3,1
37375000,2,3,1
37376000,2,4,1
37377000,1,4,0
37378000,1,3,0
37379000,2,4,1
37380000,3,4,1
37381000,1,4,1
37382000,1,2,1
37383000,1,3,1
37384000,3,4,1
37385000,3,4,1
37386000,2,3,1
37387000,2,3,1
37388000,1,2,1
37389000,2,3,1
37390000,3,4,1
37391000,1,3,1
37392000,1,3,1
37393000,1,2,1
37394000,2,3,1
37395000,2,3,1
37396000,1,3,1
37397000,2,4,0
37398000,1,2,1
37399000,3,4,1
37400000,1,4,1
37401000,1,4,1
37402000,1,2,1
37403000,3,4,1
37404000,1,2,1
37405000,1,3,1
37406000,1,4,1
37407000,1,3,1
37408000,3,4,1
37409000,1,3,1
37410000,1,3,0
37411000,1,2,1
37412000,1,2,1
37413000,2,4,1
37414000,2,4,1
37415000,2,3,1
37416000,1,4,1
37417000,2,3,1
37418000,3,4,1
37419000,3,4,1
37420000,2,3,1
37421000,2,4,1
37422000,2,4,1
37423000,1,4,1
37424000,2,4,1
37425000,2,3,1
37426000,1,3,1
37427000,3,4,1
37428000,1,4,1
37429000,2,4,1
37430000,1,4,0
37431000,2,4,1
37432000,2,4,1
37433000,1,4,1
37434000,2,4,0
37435000,2,4,1
37436000,1,4,1
37437000,2,4,1
37438000,1,2,1
37439000,1,3,1
37440000,3,4,1
37441000,2,4,1
37442000,2,3,1
37443000,1,3,1
37444000,1,3,0
37445000,1,2,1
37446000,2,4,1
37447000,1,2,1
37448000,1,4,1
37449000,1,4,1
37450000,3,4,1
37451000,1,4,1
37452000,1,2,1
37453000,2,4,0
37454000,1,2,1
37455000,3,4,1
37456000,1,4,1
37457000,3,4,1
37458000,1,3,1
37459000,2,4,1
37460000,1,4,1
37461000,2,4,1
37462000,2,3,1
37463000,1,3,1
37464000,2,3,1
37465000,3,4,1
37466000,2,3,1
37467000,2,3,1
37468000,2,4,1
37469000,2,4,1
37470000,1,3,0
37471000,1,4,1
37472000,2,3,1
37473000,1,4,1
37474000,2,3,1
37475000,2,3,0
37476000,2,4,1
37477000,2,3,1
37478000,2,3,1
37479000,1,2,1
37480000,1,2,1
37481000,2,4,1
37482000,2,3,1
37483000,1,4,1
37484000,2,3,1
37485000,2,3,1
37486000,3,4,1
37487000,1,3,0
37488000,3,4,1
37489000,2,3,1
37490000,2,4,1
37491000,1,3,0
37492000,1,2,1
37493000,2,4,1
37494000,1,4,1
37495000,1,4,1
37496000,1,2,1
37497000,3,4,1
37498000,1,4,1
37499000,1,3,1
37500000,1,4,1
37501000,2,3,1
37502000,1,3,1
37503000,1,4,1
37504000,1,2,1
37505000,2,3,1
37506000,1,3,1
37507000,1,2,1
37508000,3,4,1
37509000,1,3,1
37510000,2,4,1
37511000,2,4,1
37512000,1,3,1
37513000,3,4,1
37514000,1,4,1
37515000,2,3,1
37516000,1,4,1
37517000,2,4,1
37518000,2,3,0
37519000,2,3,1
37520000,1,4,1
37521000,1,2,1
37522000,2,3,1
37523000,1,3,0
37524000,2,3,1
37525000,1,4,1
37526000,2,4,1
37527000,1,2,0
37528000,1,4,0
37529000,1,2,1
37530000,3,4,1
37531000,1,4,1
37532000,3,4,1
37533000,1,4,1
37534000,1,4,1
37535000,1,2,1
37536000,1,3,1
37537000,1,3,1
37538000,2,4,1
37539000,2,4,1
37540000,1,2,1
37541000,2,3,1
37542000,3,4,1
37543000,3,4,1
37544000,1,3,1
37545000,1,2,1
37546000,3,4,1
37547000,1,3,1
37548000,1,2,1
37549000,1,3,0
37550000,1,2,0
37551000,1,2,1
37552000,2,3,1
37553000,2,4,1
37554000,2,4,1
37555000,1,2,0
37556000,2,4,1
37557000,3,4,1
37558000,2,3,0
37559000,2,4,1
37560000,2,4,1
37561000,1,3,1
37562000,1,3,1
37563000,1,2,1
37564000,2,3,1
37565000,2,4,1
37566000,1,3,1
37567000,3,4,1
37568000,2,4,1
37569000,1,2,1
37570000,1,3,1
37571000,1,4,1
37572000,1,2,1
37573000,1,4,1
37574000,1,2,1
37575000,1,2,1
37576000,1,2,1
37577000,3,4,1
37578000,3,4,1
37579000,1,4,0
37580000,1,4,1
37581000,1,3,1
37582000,1,4,1
37583000,2,3,1
37584000,1,3,1
37585000,2,4,1
37586000,3,4,1
37587000,1,4,0
37588000,2,4,0
37589000,1,2,1
37590000,1,4,1
37591000,1,3,1
37592000,1,4,1
37593000,2,4,1
37594000,3,4,1
37595000,1,4,1
37596000,1,3,1
37597000,1,4,1
37598000,1,4,1
37599000,1,4,0
37600000,3,4,1
37601000,2,3,1
37602000,1,3,1
37603000,2,3,1
37604000,1,2,1
37605000,1,2,1
37606000,2,4,1
37607000,1,2,1
37608000,2,3,1
37609000,2,3,1
37610000,2,3,1
37611000,2,4,1
37612000,2,3,1
37613000,2,4,1
37614000,2,4,1
37615000,1,3,0
37616000,1,2,0
37617000,2,4,1
37618000,2,3,1
37619000,1,3,1
37620000,1,2,1
37621000,1,4,1
37622000,2,4,1
37623000,3,4,1
37624000,2,4,1
37625000,3,4,1
37626000,2,3,1
37627000,2,4,1
37628000,1,2,1
37629000,1,4,1
37630000,1,4,0
37631000,1,4,1
37632000,2,3,1
37633000,3,4,1
37634000,1,4,1
37635000,1,2,1
37636000,3,4,1
37637000,2,3,1
37638000,1,4,0
37639000,1,2,1
37640000,3,4,1
37641000,1,3,1
37642000,2,4,1
37643000,3,4,1
37644000,3,4,1
37645000,1,4,1
37646000,2,4,1
37647000,3,4,1
37648000,3,4,1
37649000,3,4,1
37650000,1,2,1
37651000,1,4,1
37652000,1,4,0
37653000,2,3,1
37654000,1,2,1
37655000,1,3,1
37656000,1,3,1
37657000,1,4,1
37658000,1,3,1
37659000,1,4,1
37660000,3,4,1
37661000,1,2,1
37662000,3,4,1
37663000,1,2,1
37664000,2,3,1
37665000,1,4,1
37666000,2,3,1
37667000,1,2,0
37668000,2,4,1
37669000,1,3,1
37670000,1,4,1
37671000,2,4,1
37672000,1,3,1
37673000,2,4,1
37674000,1,2,1
37675000,1,2,1
37676000,1,2,1
37677000,1,2,1
37678000,1,2,1
37679000,1,3,1
37680000,1,2,1
37681000,1,2,1
37682000,2,3,0
37683000,2,3,1
37684000,1,4,0
37685000,1,3,1
37686000,2,4,1
37687000,3,4,1
37688000,2,4,1
37689000,2,3,0
37690000,2,3,1
37691000,1,2,0
37692000,1,2,1
37693000,2,3,1
37694000,2,3,1
37695000,1,4,1
37696000,3,4,0
37697000,1,2,1
37698000,3,4,0
37699000,1,3,1
37700000,1,3,1
37701000,2,4,1
37702000,2,3,1
37703000,2,4,1
37704000,2,3,1
37705000,1,3,1
37706000,3,4,1
37707000,1,4,1
37708000,3,4,1
37709000,1,4,0
37710000,1,2,0
37711000,1,2,1
37712000,1,4,1
37713000,2,3,1
37714000,1,2,1
37715000,1,3,1
37716000,3,4,1
37717000,2,3,1
37718000,1,3,1
37719000,2,4,1
37720000,1,2,1
37721000,1,2,1
37722000,1,3,1
37723000,3,4,1
37724000,2,4,0
37725000,3,4,0
37726000,3,4,1
37727000,1,4,1
37728000,1,2,1
37729000,1,4,1
37730000,1,4,0
37731000,2,3,1
37732000,2,3,1
37733000,1,3,1
37734000,1,2,1
37735000,1,3,1
37736000,1,2,1
37737000,2,4,0
37738000,1,3,1
37739000,1,2,1
37740000,1,3,1
37741000,1,3,1
37742000,1,2,1
37743000,2,3,1
37744000,1,3,1
37745000,2,3,1
37746000,2,3,1
37747000,1,3,1
37748000,1,2,1
37749000,1,4,1
37750000,1,2,1
37751000,3,4,1
37752000,3,4,1
37753000,1,4,1
37754000,1,2,1
37755000,3,4,1
37756000,2,4,0
37757000,2,4,1
37758000,2,4,1
37759000,2,3,1
37760000,2,3,1
37761000,1,2,1
37762000,1,2,1
37763000,1,4,1
37764000,1,3,1
37765000,1,4,1
37766000,1,2,1
37767000,2,4,1
37768000,1,4,1
37769000,1,2,1
37770000,2,3,1
37771000,1,2,1
37772000,3,4,1
37773000,3,4,1
37774000,3,4,1
37775000,1,3,1
37776000,1,2,1
37777000,2,4,1
37778000,1,4,1
37779000,1,4,1
37780000,2,3,1
37781000,1,3,1
37782000,1,3,1
37783000,2,3,1
37784000,1,3,1
37785000,1,4,1
37786000,3,4,1
37787000,3,4,1
37788000,3,4,1
37789000,1,3,1
37790000,1,2,1
37791000,1,2,1
37792000,1,2,1
37793000,3,4,1
37794000,1,3,1
37795000,1,4,1
37796000,2,3,1
37797000,3,4,1
37798000,1,2,1
37799000,3,4,1
37800000,2,4,1
37801000,1,2,1
37802000,1,4,1
37803000,3,4,1
37804000,1,4,0
37805000,3,4,1
37806000,2,4,1
37807000,1,2,0
37808000,3,4,1
37809000,2,4,1
37810000,1,2,1
37811000,1,3,1
37812000,3,4,1
37813000,1,3,1
37814000,1,4,1
37815000,2,4,1
37816000,1,4,1
37817000,1,2,1
37818000,1,4,1
37819000,3,4,1
37820000,1,3,1
37821000,3,4,1
37822000,2,4,1
37823000,1,4,1
37824000,1,3,1
37825000,1,2,1
37826000,3,4,1
37827000,1,2,1
37828000,1,2,1
37829000,1,4,1
37830000,1,3,1
37831000,1,2,1
37832000,1,2,1
37833000,2,4,1
37834000,1,4,0
37835000,3,4,1
37836000,2,4,1
37837000,1,3,1
37838000,2,3,1
37839000,1,3,1
37840000,1,2,1
37841000,2,4,1
37842000,1,3,1
37843000,2,3,1
37844000,1,3,1
37845000,3,4,0
37846000,2,3,1
37847000,2,4,1
37848000,3,4,1
37849000,1,4,1
37850000,1,4,1
37851000,1,4,1
37852000,2,3,1
37853000,2,4,1
37854000,2,3,0
37855000,1,2,1
37856000,2,3,1
37857000,1,2,1
37858000,1,3,0
37859000,3,4,1
37860000,2,3,1
37861000,1,2,1
37862000,2,4,1
37863000,1,4,0
37864000,2,3,1
37865000,1,4,1
37866000,2,4,1
37867000,1,3,1
37868000,2,3,0
37869000,1,4,1
37870000,2,4,1
37871000,2,3,1
37872000,1,4,0
37873000,1,3,1
37874000,2,4,1
37875000,1,4,1
37876000,2,4,1
37877000,1,4,1
37878000,2,4,1
37879000,2,3,1
37880000,1,4,0
37881000,1,4,1
37882000,1,4,1
37883000,2,4,0
37884000,3,4,1
37885000,2,4,1
37886000,2,4,1
37887000,2,3,1
37888000,3,4,1
37889000,1,3,1
37890000,1,3,1
37891000,2,3,1
37892000,2,3,1
37893000,2,3,1
37894000,3,4,1
37895000,1,2,1
37896000,2,3,1
37897000,3,4,1
37898000,3,4,1
37899000,2,3,1
37900000,3,4,1
37901000,1,2,1
37902000,1,4,1
37903000,1,3,1
37904000,2,4,1
37905000,1,4,1
37906000,1,2,1
37907000,1,2,1
37908000,2,3,0
37909000,2,4,1
37910000,3,4,1
37911000,1,2,1
37912000,2,3,1
37913000,1,3,1
37914000,1,3,1
37915000,3,4,1
37916000,1,3,1
37917000,3,4,1
37918000,1,2,1
37919000,2,4,1
37920000,1,4,1
37921000,3,4,1
37922000,1,3,0
37923000,1,2,1
37924000,1,4,1
37925000,1,3,1
37926000,2,4,0
37927000,3,4,1
37928000,1,3,0
37929000,3,4,1
37930000,2,3,1
37931000,1,2,1
37932000,2,4,1
37933000,1,4,1
37934000,2,3,1
37935000,1,2,1
37936000,3,4,1
37937000,3,4,1
37938000,1,3,1
37939000,2,3,1
37940000,1,4,1
37941000,1,3,1
37942000,1,3,1
37943000,1,3,1
37944000,1,2,1
37945000,1,4,1
37946000,1,3,0
37947000,1,2,1
37948000,1,4,1
37949000,2,4,0
37950000,1,2,1
37951000,2,3,1
37952000,2,3,1
37953000,2,4,1
37954000,3,4,1
37955000,2,4,0
37956000,1,2,1
37957000,3,4,1
37958000,3,4,1
37959000,2,4,1
37960000,1,2,1
37961000,1,4,1
37962000,2,3,1
37963000,2,4,0
37964000,1,3,0
37965000,1,3,0
37966000,1,4,1
37967000,3,4,1
37968000,1,2,1
37969000,3,4,1
37970000,1,2,1
37971000,2,3,1
37972000,2,4,1
37973000,2,4,1
37974000,3,4,1
37975000,1,2,1
37976000,2,3,0
37977000,3,4,1
37978000,2,3,1
37979000,1,3,1
37980000,1,3,1
37981000,1,2,1
37982000,2,4,1
37983000,2,4,0
37984000,1,3,1
37985000,3,4,1
37986000,1,4,1
37987000,2,3,1
37988000,2,3,1
37989000,2,4,1
37990000,3,4,1
37991000,1,3,1
37992000,2,3,1
37993000,1,4,1
37994000,3,4,1
37995000,1,2,1
37996000,1,4,1
37997000,1,4,1
37998000,1,4,0
37999000,3,4,1
38000000,2,4,1
38001000,2,3,1
38002000,3,4,1
38003000,2,3,1
38004000,1,4,1
38005000,1,4,1
38006000,1,4,1
38007000,1,3,1
38008000,2,3,1
38009000,2,3,1
38010000,1,4,0
38011000,1,3,1
38012000,2,3,1
38013000,1,3,1
38014000,1,4,0
38015000,2,4,1
38016000,3,4,1
38017000,1,2,1
38018000,2,4,1
38019000,2,4,1
38020000,2,3,1
38021000,1,3,1
38022000,1,4,1
38023000,1,2,1
38024000,1,3,1
38025000,1,2,1
38026000,1,2,1
38027000,2,3,1
38028000,1,3,0
38029000,2,3,1
38030000,2,3,1
38031000,3,4,1
38032000,1,4,1
38033000,2,4,1
38034000,2,3,1
38035000,2,4,0
38036000,3,4,1
38037000,1,2,1
38038000,1,3,0
38039000,2,3,1
38040000,3,4,1
38041000,2,3,1
38042000,2,4,1
38043000,1,3,1
38044000,1,4,1
38045000,1,2,1
38046000,3,4,1
38047000,2,4,1
38048000,1,3,1
38049000,1,4,1
38050000,2,4,0
38051000,2,4,1
38052000,3,4,1
38053000,2,3,1
38054000,1,2,1
38055000,2,4,1
38056000,1,3,1
38057000,2,3,1
38058000,2,3,1
38059000,2,3,1
38060000,1,4,1
38061000,1,4,1
38062000,1,4,1
38063000,1,3,1
38064000,3,4,1
38065000,1,4,0
38066000,2,3,1
38067000,2,4,1
38068000,1,3,1
38069000,1,2,1
38070000,1,3,1
38071000,2,3,1
38072000,1,2,0
38073000,1,4,0
38074000,1,3,1
38075000,1,4,1
38076000,1,2,1
38077000,1,2,1
38078000,2,4,1
38079000,3,4,1
38080000,2,3,1
38081000,2,3,1
38082000,3,4,1
38083000,2,3,1
38084000,2,4,1
38085000,1,2,1
38086000,3,4,0
38087000,1,3,1
38088000,2,3,1
38089000,2,4,1
38090000,3,4,1
38091000,1,2,1
38092000,2,3,1
38093000,2,4,1
38094000,3,4,1
38095000,1,2,1
38096000,1,3,1
38097000,2,4,0
38098000,1,3,1
38099000,1,2,1
38100000,3,4,1
38101000,1,3,1
38102000,1,3,1
38103000,1,3,1
38104000,2,4,1
38105000,3,4,1
38106000,1,2,1
38107000,3,4,1
38108000,2,4,1
38109000,1,4,0
38110000,1,4,1
38111000,2,4,1
38112000,3,4,1
38113000,3,4,1
38114000,1,4,0
38115000,2,3,0
38116000,3,4,0
38117000,1,3,1
38118000,1,4,1
38119000,2,3,1
38120000,1,4,1
38121000,3,4,1
38122000,1,3,1
38123000,1,3,1
38124000,2,4,1
